W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	W52	W53	W54	W55	W56	W57	W58	W59	W60	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	I22	I23	I24	I25	I26	I27	I28	I29	I30	I31	I32	I33	I34	I35	I36	I37	I38	I39	I40	I41	I42	I43	I44	I45	I46	I47	I48	I49	I50	I51	I52	I53	I54	I55	I56	I57	I58	I59	I60	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60
0.088962793	21.75	0.121128225	21.75	0.089144238	0.098865555	21.75	0.114665363	0.091175633	0.11682687	0.096961048	0.072662664	21.75	5.958080827	0.093396013	0.072204399	21.75	0.078856525	0.103034576	0.070660111	21.75	0.110512589	0.076565031	0.078220832	0.090847008	0.106752621	15.09510054	0.074605875	0.086202587	0.054931742	0.101262153	7.257484033	0.065699447	0.054852603	0.088091044	21.75	0.113227155	0.115493958	0.118369087	0.102104707	0.05127233	0.114425527	7.234407005	0.080044566	3.095283694	0.092211268	0.120003976	0.081824604	0.100789613	5.822777267	0.141455363	0.081328962	0.094917493	0.106262858	6.440097734	0.058610216	0.139800408	0.098381417	0.0987909	0.091146159	0.08413394	0.088025278	0.058771559	0.097253772	0.082236978	0.074300071	21.75	0.062179988	1.535357236	0.084582891	0.077952826	0.073731144	0.101121528	0.070654422	0.108904569	6.68535498	0.103576443	0.073444177	0.081278019	0.086487386	0.074230231	21.75	0.100846481	0.048144717	0.085948479	0.117625118	0.087263288	0.08295155	0.065290711	0.091040774	0.081879697	0.115578942	0.084569974	0.089882085	0.1315239	0.06399533	0.101239131	0.096984195	0.085549565	0.071380951	0.047266716	21.75	0.120699981	4.684041402	21.75	6.755491877	0.098314075	5.708395335	5.546062481	0.067322316	11.24262111	0.084716666	0.089853608	0.107248231	0.066187244	0.099488564	0.087470208	21.75	0.0929014	0.087703022	0.085019297	0.09699532	0.068380739	0.069669531	0.084980022	0.087946055	0.102278865	0.08765794	0.102923514	0.088580985	0.102534942	0.07776669	0.05797873	0.062677195	0.057902797	0.086210037	0.069774577	0.095041099	0.103728973	0.092346574	0.101724742	0.092026655	0.086201841	0.077164823	0.074749101	0.083245154	0.086735781	0.08236009	0.065647291	0.064132734	0.053085926	0.076428096	0.107508423	0.085539415	0.081673976	0.094470797	0.089897725	0.105721244	0.063107906	0.07888051	0.102357226	0.069655935	0.111592135	0.089546558	9.543033171	0.058117988	0.064251284	0.068955191	0.071004767	0.081991456	7.982975364	0.074218506	0.102001064	0.074136986	0.10059357	10.7424499	0.063296139	10.47170248	0.089649073	0.078173343
0.089041097	21.75	0.121527975	8.988186159	0.089309856	0.098720842	21.75	0.114893661	0.091379651	0.116995607	0.097289514	0.072272775	21.75	5.957523977	0.093589712	0.072393093	21.75	0.079210656	0.103327962	0.070934024	21.75	0.110362221	0.076924279	0.078541162	0.091126159	0.107010527	3.434099132	0.074677334	0.086265124	0.05514738	0.10130268	7.223886057	0.065849182	0.054625832	0.08824859	21.75	3.403395618	0.115699026	0.118413677	0.102343076	0.051573091	0.11471198	7.191338927	0.080300018	0.085640204	0.092478386	0.120240319	0.082067047	0.101055737	0.08305976	0.141524345	0.081675136	0.095025797	0.106412081	6.432141654	0.058610172	0.139828222	0.098573147	0.099121778	0.09145321	0.084118944	0.088204225	0.059028422	0.097397932	0.082359421	0.074634921	21.75	0.062009526	0.086602443	0.084747541	0.077996333	0.073977542	0.101342841	0.070860921	21.75	9.365428675	0.103654707	0.073673568	0.081132334	0.086561122	0.074355946	21.75	0.1010359	0.047900691	0.086061708	0.117784066	0.08699414	0.082345019	0.065550946	0.091247898	0.081995902	0.115784984	0.084732773	0.090107901	0.131320544	0.064273749	0.101287768	0.09720146	0.085711614	0.071570197	0.047558354	21.75	0.120869597	21.45478315	21.75	0.0865449	0.098601358	5.687688226	5.546070974	9.73159228	7.840817873	0.084794809	0.089744638	0.107255922	0.066466486	0.099727897	0.087683676	21.75	0.093037465	0.08789722	0.084990718	0.097046228	0.068453816	0.069678038	0.085016314	0.087984025	0.102253365	0.087752212	0.102987769	0.088596693	0.102468687	0.077459933	0.058041178	0.062657208	0.057926664	0.086384423	0.069787097	0.095146716	0.103788654	0.09237732	0.101755961	0.091945492	0.086225709	0.077174319	0.074824584	0.083302467	0.086754283	0.08240735	0.065721114	0.064134196	0.053325037	0.076463024	0.107373758	0.085584363	0.081750407	0.09453676	0.089923389	0.105762631	0.06314234	0.078992174	0.102434943	9.238307878	0.111607698	0.089538825	0.093054032	0.058186548	0.064277518	0.069006036	0.07103261	0.082050139	1.083733795	0.074263669	0.102046815	0.074223449	0.100695311	1.471720747	0.063312328	0.067082696	0.089737785	0.078194012
0.089118134	21.75	0.121915051	7.979655199	0.089422526	0.098611916	21.75	10.40510352	0.091590505	0.117161478	0.097614397	0.072225216	21.75	5.956979066	0.093767553	0.072605263	21.75	0.079562172	0.103561996	0.071208708	21.75	0.110247337	0.077279823	0.07887174	0.091401707	0.107276888	0.061170852	0.074774902	6.106329934	0.055371768	0.101343215	7.192652893	0.065998922	0.054425832	0.08840934	21.75	0.113562521	0.11590105	0.118460158	0.102592938	0.051883418	0.114994983	7.149434072	0.080563027	0.085995607	0.092748062	21.75	0.082309042	0.101330267	2.953345316	0.141591186	0.082018893	0.095155409	0.106558908	6.424490551	0.058635984	0.139831244	0.098762305	0.099448664	0.091762071	0.083897728	0.088363886	0.059284887	0.097539748	0.08247153	0.07496733	21.75	0.061882649	21.75	0.084899325	0.078073164	0.074228137	0.101550699	0.071084843	21.75	6.587398839	0.103736756	0.07390501	0.081015739	0.086633897	0.074479951	21.75	0.101230132	0.04769426	0.086173016	0.117950119	0.086764412	0.081781439	0.065817785	0.09145258	0.082110298	0.115987793	0.084895334	0.090331631	0.131125294	0.064571702	0.101335751	0.097416339	0.085885083	0.071757888	0.047850771	21.75	0.121014748	21.45493073	21.75	0.085894741	0.09888553	5.667758207	5.546058779	1.323279354	0.092018364	0.084903784	0.089666918	0.107263868	0.066743823	0.099969102	0.087900205	21.75	0.093192112	0.0880902	0.084960369	0.097108721	0.068521559	0.069691305	0.085038548	0.088017726	0.102415204	0.087833746	0.103046828	0.088629745	0.102402023	0.077161609	0.058098504	0.062615385	0.057936912	0.086549519	0.069795797	0.095246019	0.103843421	0.092387612	0.101792997	0.091871243	0.086226385	0.077052463	0.074894627	0.083354457	0.086769332	0.082443568	0.065789131	0.063779975	0.053557867	0.076493798	0.107169125	0.085689572	0.081820665	0.094587582	0.089944806	0.105793354	0.063172544	0.079097074	0.102507258	6.441136591	0.111619905	0.089513984	0.093067754	0.058259377	0.064289731	0.069045518	0.07105635	0.082103761	0.053280769	0.074304443	0.102097896	0.074303555	0.100791433	0.08717613	0.063285421	0.067151005	0.089823332	0.078211056
0.089174111	21.75	0.12229003	14.8370998	0.089556944	0.09853633	21.75	0.11531665	0.091839002	0.11732456	0.09792748	0.072206374	16.80391227	5.956445714	0.093941017	0.07282673	9.353223294	0.079910959	0.103819886	0.071483874	21.75	0.11016361	0.077621789	0.079203525	0.091673682	0.10755087	0.060897381	0.07489664	0.0864028	0.055604091	0.10138374	7.162607514	0.066148546	0.054265127	0.088572932	21.75	0.113727842	0.116100078	0.118508362	0.102853261	0.052196035	0.115274543	7.098809336	0.080825791	0.085933463	0.093019885	21.75	0.082550416	0.101597132	0.083633471	0.141646156	0.082360112	0.0953047	0.106703394	6.417132738	0.05868579	0.139825166	0.098948925	0.09975435	0.092072349	0.083685246	0.088521329	0.059540757	0.097672711	0.082582653	0.075297182	18.53525872	0.061786859	21.75	0.085055084	0.078199569	0.074482401	0.101755378	0.071303536	21.75	6.541192229	0.103806084	0.074138154	0.080926259	0.086389334	0.07460226	21.75	0.101434727	0.047522924	0.086292279	0.118113126	0.086571495	0.081262598	0.06608102	0.091654812	0.082222916	0.116161194	0.085040434	0.090553227	0.13093447	0.064865367	0.101383093	0.097628815	0.086085392	0.071940696	0.048131684	21.75	0.121156841	15.03327727	21.75	0.085306146	0.099166564	5.648575167	5.546026526	0.067582238	0.092186569	0.085025462	0.089618289	0.107272047	0.067019151	0.100213507	0.08811622	21.75	0.09334409	0.088287612	0.084931351	0.097169195	0.068587238	0.069704017	0.085060153	0.088050383	0.102570177	0.087912662	0.103094124	0.08866172	0.102337985	0.077227601	0.058153973	21.75	0.057940396	0.086708792	0.069798972	0.095342323	0.103896529	0.092397683	0.101812461	0.091798826	0.086227472	0.076935548	0.074964474	0.083404407	0.086784113	0.082478784	0.065822681	0.063478615	0.05378761	0.076511344	0.106969797	0.085780976	0.081924963	0.094636748	0.089963406	10.39582336	0.063184202	0.079198553	0.102577441	0.069764704	0.111631937	0.089490634	0.09308095	0.058317754	0.064301362	0.069062713	0.071075928	0.082155584	0.053249927	0.074344052	0.102147333	0.074380635	0.100885206	0.087219717	0.063259462	0.067195466	0.089899091	0.078227669
0.089246539	15.84096623	0.122653456	7.837323467	0.089692113	0.098491779	6.734966541	0.115553949	0.092091847	0.117484929	21.75	0.072214226	7.553058364	0.054151225	0.094113443	0.07303075	7.223015301	0.080256915	0.10408387	0.071764665	21.75	0.110108894	21.75	0.079537343	0.091935557	0.107831691	0.060677335	0.07504072	0.086518819	0.055843587	0.101424242	0.086889929	0.066295976	0.054141064	0.088739026	21.75	0.113912213	0.116286325	0.118558131	0.103123077	0.052510516	0.115550672	7.050110547	0.081085732	0.085886943	0.093293474	21.75	0.082791013	0.101862191	0.083923794	0.141683169	0.082698683	0.095472144	0.106836575	6.410056981	0.058755874	0.139853763	0.099133039	0.100056709	0.092383675	0.083237464	0.088676595	0.059786035	0.097823199	0.082692784	0.075624384	7.54808747	0.061716759	21.75	0.085208085	0.078344683	0.074739861	0.101966778	0.07150163	21.75	0.072590832	0.103873058	0.074362855	0.080855169	0.08615586	0.074722905	21.75	0.101618334	0.047394184	9.750599509	0.118314329	0.08641295	0.080796865	0.066340695	0.091854608	0.08233708	0.116348876	0.085182672	0.090772665	0.131002745	0.065154812	0.101429823	0.097836924	0.086274958	0.072090849	2.288413243	21.75	0.121316479	8.24203257	21.75	0.084775262	0.099444456	5.630111468	5.545976138	0.067699725	0.092349179	0.085158846	0.089596738	0.107296852	0.06729239	0.100462585	0.088319286	21.75	0.093509867	0.08848344	0.084906437	0.097214189	0.068653785	0.069719045	0.085083999	0.08806849	0.102721477	0.087991916	0.103120498	0.088679117	0.102282562	0.077293533	4.677884779	21.75	0.05794677	0.086865359	21.75	0.0954386	0.103950891	0.092410381	0.101834261	6.671731012	3.096241617	0.076826169	0.075035021	0.083445422	0.086801475	0.082433914	0.065857905	0.063191425	0.054017124	0.076519829	0.10678031	3.095871818	0.082028004	0.094703568	0.089974121	0.105855585	0.063198408	0.079299607	0.102648429	0.069788523	0.111646637	3.239471533	0.093106323	0.058402143	0.064313807	0.06908886	0.071097631	0.082208533	0.053226203	0.074385386	0.102198041	0.074457677	0.100979558	0.087264652	0.063237247	0.067241643	0.08999126	0.078246708
0.089317894	7.294126546	0.123005846	7.770219178	0.089831564	0.098476098	6.702570494	0.115792902	0.092348515	0.117642653	21.75	0.072252771	7.491869122	0.054145681	0.094284768	0.073215541	7.16468877	0.080599949	0.104353282	0.072045216	21.75	0.110079695	21.75	0.079868094	0.09219417	0.108107965	0.060500769	0.075215264	0.086347194	0.056081673	0.101464706	0.086508202	0.06644315	0.054051145	0.088907305	21.75	0.11408762	0.116387819	0.118607022	0.103391643	6.982826463	0.115823381	7.003263586	21.75	0.085854976	0.093568472	21.75	0.083030687	0.102125346	0.084215881	0.141695383	0.083034505	0.095656304	0.10696786	6.403252479	0.058846633	0.139865705	0.099314683	0.100352442	0.092695709	0.082801095	0.088829698	0.060030754	0.09797099	0.082818286	0.075948831	7.483014545	0.061673738	21.75	0.085358388	0.078507036	0.075000052	0.102174728	0.071702015	21.75	0.071973582	0.103931229	0.074606717	11.23180983	0.085932892	0.074841894	21.75	10.39180603	0.047295613	9.532288571	0.11850125	0.08628646	0.080380856	0.066586995	0.09205196	0.082449408	0.116533823	0.085314258	0.0909899	0.131058722	7.415440076	0.101475944	0.09804269	0.086473367	0.072240622	0.048695146	21.75	0.121482477	1.127396196	14.08897985	0.08429844	0.099719182	5.612338788	5.547579435	0.067830663	0.09251594	6.385302974	0.089600346	3.117334518	0.067563447	0.100715778	0.088522016	21.75	0.093672477	6.10866778	3.094848011	0.097242271	0.068735537	0.069734275	0.085107968	0.088086965	0.102867293	0.088069481	0.103138819	0.088696859	0.102230084	0.077357417	0.057626957	21.75	0.057960444	0.087017339	21.75	0.095532833	0.104004438	0.092439967	0.101856277	0.091665592	0.086256442	0.076731784	0.075097663	0.083485668	0.086819283	0.082391935	0.06589272	0.063285375	0.054244287	0.07652904	0.106598191	0.085960124	0.082127852	0.094768956	0.089975231	0.105893705	0.063213033	0.079398245	0.102718167	0.06981273	0.11166187	0.089583898	0.093131546	0.058473149	0.064326488	0.069109291	0.071119351	0.08224415	0.053204009	0.074172747	0.102241392	0.074531858	0.101072432	0.087308861	0.063213804	0.067287437	0.090048525	0.078266047
0.089398208	7.245071153	21.75	7.705684054	0.089970643	0.098487247	6.674719265	0.116033186	0.092608512	0.117797803	21.75	0.072314093	7.433732919	0.054166575	0.094454934	0.073390532	7.108590941	0.080939978	0.104627495	0.072325309	21.75	0.110075647	21.75	0.08019777	0.092449542	0.108390067	0.060331134	0.075408453	0.086200536	0.05633568	0.101505118	0.086180265	0.066589967	0.053993023	0.089077471	21.75	0.114260891	0.116489938	0.118667113	0.103678154	0.053143507	0.116082851	6.947508911	21.75	0.086179337	0.093841594	21.75	0.083269303	0.102386508	0.084509358	0.141697847	0.083367488	0.09586157	0.107116954	6.396708844	6.778956519	0.139878014	0.099493889	0.100644936	0.093008133	4.98240584	0.088864006	0.060272446	0.098116151	0.082942124	0.076270436	7.420426967	0.061655899	21.75	0.085506054	0.07868525	0.075272379	0.102379291	0.071898024	21.75	0.071394715	0.103987511	0.074851061	4.679786539	0.086036271	0.074959242	21.75	0.101997352	0.047225144	0.086613563	0.118684244	0.086184109	0.08001139	0.066830155	0.092246868	0.082553377	0.116720987	0.085443441	0.091195065	0.131102896	0.065721209	0.101554252	0.09824807	0.086683088	0.07237467	0.048973843	21.75	0.121644578	0.064957913	7.009063572	0.083872245	0.099990729	5.597439394	5.549101778	0.067975119	0.092686407	0.08545695	0.089627318	0.107368982	0.067832241	0.100972568	0.088724253	21.75	0.093852165	0.088850786	0.084785973	0.097270275	0.068808771	0.069739338	0.085134148	0.088095751	0.102997873	0.08814523	0.103151481	0.088714728	0.102180208	8.267419164	0.057384008	13.08779031	0.05796782	0.087164748	21.75	0.095624911	0.104057003	0.092487726	0.101878295	0.09160227	0.086271708	0.076641732	0.075131525	0.083524982	0.086827477	0.0823525	0.065910553	0.063376012	0.05446889	0.076562507	0.106422893	0.086077783	0.082229552	0.09483278	0.089986577	0.105931484	0.063234413	0.079494374	0.102786507	0.069837101	0.111677405	0.089700119	0.093154462	0.058542252	0.064338214	0.069139596	0.071140889	21.75	0.053206354	0.073969173	0.102234849	0.074577863	0.101163676	0.087352179	0.06318192	0.06733266	0.090101055	0.07828547
0.089477132	7.197892928	21.75	7.64324901	0.090108336	0.098523311	6.646743848	0.116274495	0.092848592	0.117950445	21.75	0.07239652	7.376765366	0.054224079	0.094633721	0.073565776	7.054636021	0.081276927	0.104905927	0.072604737	21.75	0.110094961	21.75	0.080506491	0.092708252	0.108687173	0.060200542	0.075618791	0.086077198	0.056572629	0.101545468	0.085902578	0.066736335	0.053964485	0.089227446	21.75	0.114432037	0.116564527	0.118809996	0.103971586	0.053461303	0.116332751	0.094643593	21.75	10.74190329	0.094115596	21.75	0.083506737	0.102562973	0.084803873	0.141700763	0.083331819	0.096080721	0.107263469	6.390416091	0.059084075	0.139874606	0.099670691	0.100934173	0.093320653	0.082019577	0.088900633	0.060513341	0.098176793	0.083064318	0.076589125	7.360229451	0.061661467	21.75	0.085630334	0.078878044	0.075546242	0.102590374	0.072089808	21.75	0.070862284	0.104035444	0.075095647	0.080783753	0.086137095	0.075074974	21.75	0.102216475	6.767180845	0.086736044	0.11881746	0.086141127	0.079677284	0.067070194	0.092439343	0.082655833	0.116927439	0.085580127	0.091398348	11.05114558	0.066028103	0.101630737	0.098451021	0.086899965	0.072523979	0.049252492	21.75	0.121787517	0.065134118	6.95572795	0.083489355	0.100259095	15.71527603	5.550546777	0.067965	0.092839845	0.085619942	0.089675972	0.107417589	0.068098709	0.101232481	0.088938158	21.75	0.094028094	0.089058297	0.084726636	0.09729785	0.06888003	0.06974444	0.085153251	0.088104697	0.103123351	0.088218891	0.103170143	0.088745648	0.10212918	0.077497718	0.057477845	0.062464334	0.057975339	0.087307448	21.75	0.095714573	0.104108281	0.092534096	0.101895372	0.091540615	0.086271299	0.076555451	0.075164895	0.083563064	21.75	0.082315129	0.065903511	0.063446765	0.054690583	0.076595184	0.106253749	0.086191395	0.082321085	0.094930991	0.089997586	0.105968581	0.063185876	0.079587757	0.102853157	0.069851436	0.111692877	0.089812678	0.09317678	0.058602636	0.064339824	0.069158556	0.071159937	21.75	0.053215231	0.073773864	0.102229136	0.074629057	0.101252996	0.087394297	8.736153683	0.06737698	0.090158533	0.078329374
0.089564551	7.152519616	21.75	7.582725519	0.090254696	0.098582487	6.614504916	0.116516547	0.093110666	0.118100641	21.75	0.072498483	7.321971705	0.054316553	0.094805792	0.073730289	7.003159451	0.081610732	0.10518803	0.072883311	8.80815634	0.110137759	21.75	0.080824319	0.092963518	0.108964357	0.060106326	0.075820779	0.08626153	0.056834088	0.101585744	0.085671813	0.066848237	0.05397821	0.0893796	21.75	0.114636154	0.116722793	0.118934126	0.104271196	0.05377953	0.116603984	11.24491109	21.75	1.471424121	0.094390184	21.75	0.083752712	0.102730591	0.085075003	0.141713945	0.083307037	0.096312582	0.107407474	6.38436462	0.059227934	0.139876397	0.099826597	0.10122014	0.093632993	0.081678097	0.088920693	0.060757711	0.09823805	0.08320242	0.076904825	7.302329506	0.061667944	21.75	0.085752893	0.0790842	0.075797184	0.102797823	0.072293895	21.75	0.070378521	0.103999951	0.075340241	0.080825414	0.086259559	0.075189103	21.75	0.10243747	0.04714531	0.086856083	3.688948738	0.086123073	0.079374387	0.067234828	0.092632665	0.082763351	0.117122053	0.085858427	0.091599703	7.411186842	0.066329835	0.101705465	0.098651538	0.087123288	0.072656213	0.049530848	21.75	0.121935613	0.065324181	6.904419624	0.083150975	0.100498205	6.835294368	5.55143939	0.067971549	0.092996961	9.535791159	0.089744717	0.107464882	0.068362784	0.101495063	0.089202141	8.465670092	0.094200375	0.089271889	0.084671267	0.097342802	0.0689508	0.069764752	0.085173505	0.088115192	0.102854245	0.088290647	0.103180234	0.088777246	0.102081698	0.077574696	0.05759387	0.062437981	0.057986034	0.087447058	21.75	0.095803325	0.104159728	0.092580544	0.101913686	0.091481965	9.116272941	0.076474157	0.075199188	0.083601374	21.75	0.082281117	0.065843611	0.063516228	0.054910788	0.076628506	0.106091873	0.086302555	0.082410838	0.095027471	0.090009681	0.106006419	0.063140986	0.079679918	0.102919591	0.069867346	0.111685588	0.089906753	0.093199932	0.058669165	0.06434442	0.069195057	0.071179962	21.75	0.053260485	0.073833214	0.102239215	0.074686655	0.101319731	0.087436672	1.190118215	0.067421833	0.090225466	0.078373475
0.089650302	7.110075833	21.75	7.52451736	0.090408983	0.098663083	6.581399701	0.11675908	0.093374892	0.118248454	21.75	0.072618506	7.269268258	0.054435091	0.094976395	0.073895151	6.952274928	0.081941335	0.105473294	0.073154301	7.013583691	0.110194031	21.75	0.081124437	0.093215376	0.109240337	0.060055813	0.076038112	0.086454833	0.057115137	0.101625935	0.085484833	7.996663255	0.054016927	0.089533653	21.75	0.11483684	0.116877262	0.119081161	0.104576286	0.05409789	0.116871532	7.842539197	21.75	0.087144151	0.094655247	21.75	0.083987078	0.102899352	0.085347458	0.141716506	0.083315676	0.096556047	0.107549033	6.378545199	7.988986813	0.13989924	0.099949066	0.101502825	11.24492146	0.081354872	0.089060059	0.061000825	0.098299837	0.083338242	0.077217476	7.246638864	0.061695367	21.75	0.085873754	0.079284226	0.076049891	0.103007132	0.072493406	21.75	0.069944661	0.103952411	0.075584635	0.080883781	0.086378752	0.075301648	9.07820012	6.962660012	0.047123155	0.086973756	0.119078111	0.08612819	0.079120078	0.06740567	0.092823444	0.082878985	0.117313427	0.086128686	0.091800574	0.131226755	0.066626516	0.10177851	0.098849626	0.087336008	0.072788316	2.289808693	14.63980922	0.122070623	0.065511123	6.855060752	0.082854236	0.100735117	0.064135088	5.552278531	0.067993573	0.093157358	0.085969867	0.089832065	0.107517479	0.068624413	0.101759898	0.089462851	6.906251174	0.094369122	0.08948271	0.084695497	0.097379956	0.069014956	0.069781742	0.085188713	0.088130854	0.102590579	0.0883459	0.103195591	0.088803348	0.102021616	0.077670273	0.057701028	0.062408139	0.057991987	0.087577577	21.75	0.095885055	0.104205189	0.092620926	0.101897853	0.091643821	0.086169175	0.076391467	0.07522821	0.083633762	21.75	0.082215797	0.065784895	0.063578331	0.055123317	0.07665302	0.105930788	0.086405241	0.082499319	0.095125995	0.090016673	0.106038814	0.063093424	0.079764766	0.102979668	0.069844018	0.111674342	0.089993313	0.093201345	0.05873088	0.064344261	0.069219329	5.251194777	21.75	0.053299347	0.073632304	0.102244711	0.074731978	0.101386446	0.087473148	0.063043396	0.067461043	0.090285522	0.078401787
0.089741004	7.069147909	21.75	7.468535398	0.090575095	0.098763505	6.549562028	0.117001849	0.093640891	0.118393942	21.75	0.072755201	7.218574569	0.054561342	0.095135663	0.074086429	6.904812796	0.082268684	0.105771079	0.073424351	6.977915059	0.110269101	21.75	0.081423683	0.093463864	0.1095205	0.06004299	0.07626951	0.086354485	0.0573991	0.101656197	0.08533869	1.097653943	0.054081614	0.08968934	21.75	0.115034176	0.117029979	0.119225597	0.104886205	0.054409386	6.977135431	0.093201337	21.75	0.087463159	0.094920744	21.75	8.274219967	0.103171652	0.085637305	0.141725241	0.083698604	0.096810083	0.107688211	6.372948952	1.089979342	0.139922	0.100071105	0.101794028	1.543210144	0.081043285	0.089197451	0.061242568	0.098362073	0.083477574	0.077527027	7.19307266	0.061824188	8.446763029	0.085992941	0.079496118	0.076304017	0.103212765	0.072688504	1.036582773	0.069557536	0.103920806	0.075828634	0.081085807	0.086493341	0.075412633	7.313693166	0.102883802	0.047122951	0.087089135	0.11921102	0.086159906	0.078913096	0.067575803	0.092962518	0.082992563	0.117504257	0.086391252	0.0919994	0.131275226	0.066918251	0.101849939	0.099035948	0.087554527	0.072920192	0.050085826	7.119686012	0.122202868	0.065685173	6.809534795	0.082596435	0.100969788	0.063991004	5.553066534	0.068029951	0.093320665	0.086155376	0.089936619	0.107568635	0.068883549	0.102026598	0.08973669	6.858304117	0.094525431	0.089690776	0.084719864	0.097359589	0.069078309	0.069819784	0.085204616	3.098147195	0.102337589	0.088400674	0.103211721	0.088829722	0.101964777	0.077763104	0.057801974	0.062380478	0.057956305	0.087704933	21.75	0.095965591	0.10425045	0.092661036	0.101883899	0.091820092	10.74147075	0.076287048	0.075257708	0.083666017	21.75	0.082183915	0.065722018	0.063638937	0.055333928	0.076681174	0.105766136	0.086139467	0.082585604	0.095205834	0.09001612	0.106087913	0.063074554	0.079848143	0.103039186	0.069823075	0.111663026	0.090078213	0.093203794	0.058791563	0.064345082	0.069243951	0.071213414	9.236352315	0.053337632	0.073440184	0.102283308	0.074776797	0.101447204	0.087509507	0.062988716	0.067500377	0.090337976	0.078430303
0.089829795	7.030254197	21.75	7.414685576	0.0907316	0.098882145	6.518934773	0.117244512	0.093931638	0.118537047	21.75	0.072907152	7.169804932	0.054726759	0.095293662	0.074276634	6.859153102	0.08259262	0.106070615	0.073693185	6.943601756	0.110381614	21.75	0.08173814	0.093708906	0.109804192	0.060058734	0.076513657	0.086274169	0.057695247	0.101708418	0.085230492	0.067451865	0.054167562	0.089829908	21.75	0.11523796	0.117180831	0.119367388	0.105200229	0.054720622	0.117385773	0.0929111	21.75	0.087782795	0.095179747	21.75	0.084484946	0.103240986	0.08592711	0.141727499	0.084075478	0.097067045	0.107840527	6.367558992	0.059790242	0.139927349	0.100192541	0.102087936	0.094498675	0.080736229	0.089332893	0.061482831	0.098424682	0.083624344	0.077833432	7.141549079	0.061908789	6.239067108	9.750317195	0.079718841	0.076559234	0.103414808	21.75	0.110434631	0.069214157	0.103890734	0.076096484	0.081313657	0.086604988	0.075522076	7.2476785	0.103110029	0.047143132	0.087196483	0.119314335	0.086211389	0.07872933	0.067745131	0.093100952	0.083104136	21.75	0.086646453	0.092226321	0.131322107	0.067205142	0.101919817	0.09922021	0.087778235	0.073051748	0.050362056	7.069934351	0.122332434	0.065859879	6.76573695	0.082387321	0.101199816	0.063888947	5.55499951	0.068079625	0.093486532	0.086326055	0.090057062	0.1075953	0.06914015	0.102294798	0.090000093	6.812184054	0.094678763	0.089896101	0.084781728	0.097349277	0.069145466	0.069860035	0.08521592	0.088168758	0.102454744	0.088449725	0.10323316	0.088860931	0.101918883	0.077843972	0.057904836	0.062294454	0.057922019	0.087828044	21.75	0.096049554	0.104300091	0.092668971	0.101876307	0.091989161	1.470580507	0.07582938	8.265292229	0.083702724	21.75	0.08214759	0.065665746	0.063702705	0.055547176	0.076714122	3.745632252	0.085889715	0.082674382	0.095288689	0.090021081	0.106130601	0.063111605	0.07993469	0.10310274	0.06980897	0.111658001	0.090156268	0.093211808	0.05885584	2.51438158	0.069273481	0.071237021	0.082356301	0.053379954	0.073261001	0.102326345	0.074825711	0.101512525	0.087550332	0.062957952	0.067535544	0.090394262	0.078453754
